id,topic,question,answer,score,match_type,token_weights
531,billing_and_payment,Why was I charged $240 for flight ticket with PayPal?,"The page does not present it as a direct answer; instead, it states that the return policy says items can be inspected before refunds are issued, but it does not explain the original payment charge.",0.25,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,2.0,1.0"
532,billing_and_payment,"In short, can I get an invoice for reference ORD5555?","A short paragraph at the bottom says that support teams may contact customers later, without giving a concrete instruction or value.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
533,billing_and_payment,Why was I charged $89 for repair service with PayPal?,"The billing record for reference PAY7788 shows $89 charged to PayPal for repair service, including tax and service fees.",1.0,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,2.0,1.0"
534,billing_and_payment,Can I get an invoice for reference A1234?,"A note in the middle of the article adds that the article says card charges may include tax and handling fees, but it does not identify reference A1234 or the exact ₪150.",0.35,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0"
535,billing_and_payment,Why was I charged $89 for shipping fee with PayPal?,"After several unrelated lines about customer service, the page says: the product specification page lists model dimensions and battery capacity, not invoice or payment details.",0.15,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,1.0,1.0,1.0,2.0,1.0"
536,billing_and_payment,How do I change the payment method to bank transfer?,The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details. The same article also includes unrelated marketing text and a link to general support.,0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0"
537,billing_and_payment,"In short, why was I charged $89 for flight ticket with saved card?","In a side note under the comparison table, it says that the billing record for reference A1234 shows $89 charged to saved card for flight ticket, including tax and service fees. The same article also includes unrelated marketing text and a link to general support.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,1.0,2.5,1.0"
538,billing_and_payment,Can I get an invoice for reference INV1001?,"The paragraph continues with a warning about delays, but says that the article says card charges may include tax and handling fees, but it does not identify reference INV1001 or the exact $89.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
539,billing_and_payment,How do I change the payment method to saved card?,"In a side note under the comparison table, it says that the product specification page lists model dimensions and battery capacity, not invoice or payment details. The same article also includes unrelated marketing text and a link to general support.",0.2,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.5,1.0"
540,billing_and_payment,Why was I charged ₪150 for shipping fee with PayPal?,"A short paragraph at the bottom says that support teams may contact customers later, without giving a concrete instruction or value.",0.05,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,1.0,1.0,1.0,2.0,1.0"
541,billing_and_payment,Why was I charged $240 for monthly subscription with bank transfer?,"In a side note under the comparison table, it says that the billing record for reference A1234 shows $240 charged to bank transfer for monthly subscription, including tax and service fees. The same article also includes unrelated marketing text and a link to general support.",1.0,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,1.0,1.0,1.0"
542,billing_and_payment,"I was checking the site and couldn't find it clearly, how do I change the payment method to PayPal?","In a side note under the comparison table, it says that a note explains where invoices are downloaded, without confirming the requested target or payment method. The same article also includes unrelated marketing text and a link to general support.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0"
543,billing_and_payment,How do I change the payment method to bank transfer?,"A note in the middle of the article adds that the product specification page lists model dimensions and battery capacity, not invoice or payment details.",0.2,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0"
544,billing_and_payment,Why was I charged $12 for monthly subscription with credit card?,"According to the announcement, users should check the help center for updates, while unrelated billing references were moved to a separate dashboard. The same article also includes unrelated marketing text and a link to general support.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,2.0,2.5,1.0"
545,billing_and_payment,Can I get an invoice for reference A1234?,"In a side note under the comparison table, it says that in the payment help section, customers can switch the payment method to PayPal before the invoice for flight ticket is finalized.",1.0,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0"
546,billing_and_payment,How do I change the payment method to saved card?,"After several unrelated lines about customer service, the page says: the article says card charges may include tax and handling fees, but it does not identify reference PAY7788 or the exact $89.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.5,1.0"
547,billing_and_payment,"I was checking the site and couldn't find it clearly, why was I charged ₪150 for shipping fee with PayPal?","After several unrelated lines about customer service, the page says: the product specification page lists model dimensions and battery capacity, not invoice or payment details.",0.15,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,1.0,1.0,1.0,2.0,1.0"
548,billing_and_payment,Can I get an invoice for reference PAY7788?,"According to the announcement, users should check the help center for updates, while unrelated billing references were moved to a separate dashboard. The same article also includes unrelated marketing text and a link to general support.",0.05,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
549,billing_and_payment,Can I get an invoice for reference INV1001?,"The paragraph continues with a warning about delays, but says that in the payment help section, customers can switch the payment method to PayPal before the invoice for flight ticket is finalized. The same article also includes unrelated marketing text and a link to general support.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
550,billing_and_payment,How do I change the payment method to saved card?,"The page does not present it as a direct answer; instead, it states that a note explains where invoices are downloaded, without confirming the requested target or payment method.",0.35,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.5,1.0"
551,billing_and_payment,Can I get an invoice for reference INV1001?,"The paragraph continues with a warning about delays, but says that the product specification page lists model dimensions and battery capacity, not invoice or payment details.",0.15,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
552,billing_and_payment,"Can I get an invoice for reference INV1001? I only need the exact answer, not a general explanation.","The article describes how seasonal demand changes customer waiting times, but it does not provide a direct answer to the requested service detail.",0.05,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
553,billing_and_payment,How do I change the payment method to credit card?,"In a side note under the comparison table, it says that the billing record for reference A1234 shows $240 charged to credit card for flight ticket, including tax and service fees. The same article also includes unrelated marketing text and a link to general support.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.5,1.0"
554,billing_and_payment,Can I get an invoice for reference A1234?,"The paragraph continues with a warning about delays, but says that the article says card charges may include tax and handling fees, but it does not identify reference A1234 or the exact $240.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0"
555,billing_and_payment,How do I change the payment method to saved card?,"The return policy says items can be inspected before refunds are issued, but it does not explain the original payment charge.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.5,1.0"
556,billing_and_payment,Why was I charged $240 for repair service with PayPal?,"The article describes how seasonal demand changes customer waiting times, but it does not provide a direct answer to the requested service detail.",0.05,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,2.0,1.0"
557,billing_and_payment,"Why was I charged $240 for shipping fee with PayPal? I only need the exact answer, not a general explanation.","The paragraph continues with a warning about delays, but says that the billing record for reference A1234 shows $240 charged to PayPal for shipping fee, including tax and service fees. The same article also includes unrelated marketing text and a link to general support.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
558,billing_and_payment,How do I change the payment method to bank transfer?,"A note explains where invoices are downloaded, without confirming the requested target or payment method.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0"
559,billing_and_payment,Why was I charged ₪150 for repair service with PayPal?,"After several unrelated lines about customer service, the page says: the product specification page lists model dimensions and battery capacity, not invoice or payment details. The same article also includes unrelated marketing text and a link to general support.",0.25,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,1.0,2.5,2.5,1.0,2.0,1.0"
560,billing_and_payment,Can I get an invoice for reference PAY7788?,"In a later section, the company notes that account settings can be adjusted from the profile page, although shipment notices may still arrive separately. The same article also includes unrelated marketing text and a link to general support.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,1.0"
561,technical_issue,The website is not working during upload a file; what can I do?,"The page does not present it as a direct answer; instead, it states that for a crash on Android tablet, the technical note recommends restarting the service and checking the network permission settings. The same article also includes unrelated marketing text and a link to general support.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,2.5,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0"
562,technical_issue,Please help: How do I fix a screen freeze on Chrome browser?,"The article discusses common errors on mobile app, but it never names 'payment failed' or explains what to do during pay. The same article also includes unrelated marketing text and a link to general support.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0"
563,technical_issue,How do I fix a connection problem on Windows laptop?,"The page does not present it as a direct answer; instead, it states that the pricing guide explains subscription levels and billing dates, not app errors or device troubleshooting.",0.15,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0"
564,technical_issue,The admin portal is not working during submit an order; what can I do?,The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details.,0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,2.5,2.5,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0"
565,technical_issue,The admin portal is not working during pay; what can I do?,"For a crash on Chrome browser, the technical note recommends restarting the service and checking the network permission settings.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,2.5,2.5,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0"
